project_id,project_name,sector,implementing_agency,state,original_cost,revised_cost,expenditure,expenditure_change_recent,physical_progress,progress_change_recent,original_duration_months,months_elapsed,current_delay_months,overdue_milestones,days_since_last_cuf_update,clearance_pending_days,active_litigation,reasons_for_delay
MOSPI_617898,New construction of Major Bridge with Approaches from Km 0.000 to 1.200 Madhopur -Badabanta section of NH-20 under NHO in Annual Plan 2022-23 in the State of Odisha,Roads & Highways,MoRTH,,200.0,200.0,0.32,0.22,0.0,0.0,54.8,42.0,0.0,0,15,0,False,
MOSPI_707267,Upgradation of Sewerage system in Gandhinagar City,Water Resources,Smart City Mission,,200.0,200.0,100.0,0.0,10.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_615199,KOLGAON EXPANSION DEEP OC MINE,Coal,WCL - CIL,,199.0,199.0,25.08,0.0,4.0,1.0,50.0,43.6,0.0,0,15,0,False,
MOSPI_619033,"1000 seater Boys hostel, 500 seater Girls hostel, 1.5 MLD Sewage Treatment Plant and Faculty Residence - 72 nos. Flats",Education,NIT Rourkela,,199.0,199.0,53.01,1.28,50.0,3.0,33.9,36.4,14.0,1,15,0,False,
MOSPI_709850,Borholla GGS Life Extension Project [BLEP],Petroleum,Oil and Natural Gas Corporation Limited [ONGC],,199.0,198.7,110.99,7.4,64.0,2.0,31.9,35.9,10.5,1,15,0,False,
MOSPI_618014,"Upgradation of Ambikapur-Ramanujganj-Garwa road of NH-343, Package-III, Badki mahri village to Ramanujganj section from existing km 80.600 to km 110.330 Design Ch. 85.370 to Ch. 114.800 of total length 29.430 km to two lane with paved shoulders udner corridor scheme under EPC Mode in the of Chhattisgarh",Roads & Highways,MoRTH,,199.0,199.0,53.0,0.04,39.0,5.0,55.3,53.7,0.0,0,15,0,False,
MOSPI_617243,Replacement of Hot Leveller No.1 of Plate Mill at Bhilai Steel Plant,Steel,Steel Authority of India Limited [SAIL],,199.0,199.0,129.25,0.01,83.0,1.0,24.1,25.7,0.0,0,15,0,False,
MOSPI_618843,Construction of two lane with paved shoulders bypass to Mungrabadshapur town starting from near Kodahu at Km 47/225 of NH-319D and ending near Nauwadandi at Km 219/720 of NH-31 under NHO in the state of Uttar Pradesh on EPC mode,Roads & Highways,NHAI,,198.0,165.28,54.54,1.01,23.0,6.0,25.2,19.0,0.0,0,15,0,False,
MOSPI_619183,Widening of Existing Road from Intermediate Lane 2-lane to 4-lane Between Km 19.994 to Km 35.180 of NH-848A Rakholi-Khadoli-Velugam Section in U.T. of Dadra and Nagar Haveli and Daman and Diu,Roads & Highways,MoRTH,,198.0,239.57,77.74,1.79,80.0,0.0,44.5,47.0,2.0,0,15,0,False,
MOSPI_617930,Construction of Bypass on NH-59 from Km 336/350 to 349/910 13.56 km near Berhampur town including 4-lane RoB in the state of Odisha.,Roads & Highways,MoRTH,,197.0,197.0,59.55,0.01,70.0,0.0,56.4,65.5,12.6,1,15,0,False,
MOSPI_618212,"STABILIZATION OF LAND SLIDE AND SLOPE PROTECTION AT KM 11.00 TO KM 11.08, 29,730 KM TO 30,060 KM, 30,400 KM TO 31,060 KM, 34,750 KM TO 35,300 KM, 38,950 KM TO 39,030 KM & 39,460 KM TO 39,540 KM TWO LOC CLUBBED, KM 40,400 TO KM 40,650, KM 43,500  KM 43,680,  52,460  RISHIKESH - DHARASU ROAD NH-94 ON EPC MODE IN THE STATE OF UTTARAKHAND. NOSE OF LAND SLIDE - 12 NOS",Roads & Highways,MoRTH,,197.0,197.0,0.0,0.0,22.0,0.0,38.5,31.5,0.0,0,15,0,False,
MOSPI_618143,widening to two lane with Paved shoulders from Km.0/970 to Km.40/410 of Jangaon - Thirumal giriof NH- 365B in the state of Telanganaon EPC mode under NHO Annual Plan 2016-17,Roads & Highways,MoRTH,,197.0,197.0,0.0,0.0,93.0,1.0,31.0,113.5,0.0,0,15,0,False,
MOSPI_618411,Melaghar-Srimantapur section on NH-08 Spur from Km 23 to Km 34.500 11.5 Km and overlay from Km 20.30 to Km 22.00 1.7 Km Total Length  13.2 Km,Roads & Highways,NHIDCL,,196.0,196.0,95.54,2.93,72.0,0.0,22.7,44.3,23.0,1,15,0,False,
MOSPI_618095,Widening to Two Lane with Paved Shoulders from Km 0.00 Design Chainage 0.00 to Km 23.338 Design Chainage 23310 of NH-166E MH/KNT Border- Kanamadi- Bijjargi- Tikota section in the state of Karnataka in EPC Mode under Annual plan 2022-23 NH-166E-KNT-2022-23-974,Roads & Highways,MoRTH,,196.0,196.0,72.94,72.94,75.0,4.0,36.4,42.8,12.8,1,15,0,False,
MOSPI_617251,Revamping of Air Pollution Control Systems of SP-1 at Durgapur Steel Plant,Steel,Steel Authority of India Limited [SAIL],,196.0,196.0,65.74,0.24,35.0,3.0,22.5,26.1,7.2,1,15,0,False,
MOSPI_612213,"Construction of 200 Bedded ESIC Hospital at Butibori, Nagpur, Maharashtra.",Healthcare,Employee's State Insurance Company [ESIC],,195.0,196.7,116.22,1.83,67.0,0.0,142.1,154.6,13.0,1,15,0,False,
MOSPI_617965,Kopargaon to Savali Vihir section,Roads & Highways,MoRTH,,195.0,195.0,105.76,105.76,93.0,3.0,24.7,50.8,25.6,1,15,0,False,
MOSPI_617901,Widening of Pachpadra-Bagundi Section to 4 Lane from Km 73/60 to 95/70 of  NH-25 on EPC mode in the state of Rajasthan.,Roads & Highways,MoRTH,,195.0,195.0,55.29,6.82,99.0,14.0,34.9,56.0,19.1,1,15,0,False,
MOSPI_618338,Widening to 2-Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from Design Chainage 15.940 km to 33.120 Km Existing Chainage Km 15.946 to Km 33.395 Total length17.180 Km in the State of Manipur on EPC mode PKG-2 - Balance Works & Rectification works,Roads & Highways,NHIDCL,,195.0,195.0,162.71,0.75,93.0,0.0,59.6,65.5,7.5,1,15,0,False,
MOSPI_702833,Kalyan-Dombivali Water Supply Infrastructure Project,Water Resources,Ministry of Housing & Urban Affairs,,194.0,194.0,1055.02,135.94,70.0,0.0,87.7,122.2,26.0,1,15,0,False,
MOSPI_709761,HP Trijet Unit in Visakh Refinery,Petroleum,Hindustan Petroleum Corporation Limited,,193.0,193.0,0.43,0.0,23.0,0.0,35.9,25.6,0.0,0,15,0,False,
MOSPI_617888,Landslide treatment work on NH 58 from Kodiyala Km. 266.130 to Devprayag Km. 296.925 10 location under EPC mode in the State of Uttarakhand on EPC Mode,Roads & Highways,MoRTH,,193.0,193.0,0.0,0.0,99.0,0.0,25.1,44.2,17.6,1,15,0,False,
MOSPI_618025,Rehabiitation and upgradation from km 121/000 to 154/000 Nakrekal to Mallampally section of NH-365 to 2 lane with paved shoulders in the state of Telangana in the EPC mode,Roads & Highways,MoRTH,,193.0,193.0,141.82,0.01,96.0,0.0,20.9,102.1,81.7,1,15,0,False,
MOSPI_618078,Up-gradation of NH-130C Abhanpur to Paund from NH Km. 0000 to KM 40380 to two lane with paved shoulders in the State of Chhattisgarh on EPC mode.,Roads & Highways,MoRTH,,193.0,193.0,97.78,41.51,85.0,0.0,33.0,68.8,28.7,1,15,0,False,
MOSPI_618002,Widening of existing single lane to intermediate lane road from Mokokchung to Chare via Dikhu in the state of Nagaland on EPC mode,Roads & Highways,MoRTH,,193.0,193.0,99.65,0.0,0.0,0.0,51.9,66.8,0.0,0,15,0,False,
MOSPI_617889,Treatment of landslide zone from location no. 01 to 28 km 62.860 to 152.750 on NH-12509 in the State of Uttarakhand under EPC mode in NHO Annual Plan 2022-23,Roads & Highways,MoRTH,,192.0,192.0,0.0,0.0,98.0,1.0,19.6,46.4,25.3,1,15,0,False,
MOSPI_944288,Super accelerated cooling system (Uniform Cooling) for high strength plates in Plate Mill at BSP,Steel,Steel Authority of India Limited (SAIL),,192.0,192.0,63.8,0.0,48.0,0.0,18.9,15.3,0.0,0,15,0,False,
MOSPI_702808,Satna Sewerage Management and Treatment Infrastructure Project,Water Resources,Ministry of Housing & Urban Affairs,,192.0,192.0,1469.73,164.28,86.0,0.0,100.6,130.1,21.0,1,15,0,False,
MOSPI_709810,KODINGAMALI BAUXITE MINES TO SINGARAM RAILWAY STATION,Railways,Indian Railway,,191.0,191.0,0.0,0.0,0.0,0.0,60.2,48.7,0.0,0,15,0,False,
MOSPI_618852,4L  Sundar Nagar Bypass from  Km.173.900 to Km.179.600 of NH-21,Roads & Highways,NHAI,,191.0,192.11,182.6,0.34,100.0,0.0,27.7,54.7,26.5,1,15,0,False,
MOSPI_618939,Construction of Standalone Flyover cum ROB from Design Ch.66.600 to Design Ch.68.800 in Gadchandur Town on NH-353B,Roads & Highways,NHAI,,191.0,107.76,37.07,3.1,40.0,3.0,28.9,18.7,0.0,0,15,0,False,
MOSPI_709811,GANDHAMARDAN IRON ORE MINES TO GOALDIH STATION/12.76kms,Railways,East Coast Railway [ECoR] - II,,190.0,189.93,3.4,3.4,5.0,5.0,60.7,48.2,0.0,0,15,0,False,
MOSPI_706988,Establishment of new GMC Gondia,Healthcare,"Medical Education, Ministry of Health and Family Welfare",,189.0,189.0,113.4,0.0,40.0,40.0,36.0,62.0,0.0,0,15,0,False,
MOSPI_706966,Establishment of new GMC Samastipur,Healthcare,"Medical Education, Ministry of Health and Family Welfare",,189.0,189.0,113.4,0.0,0.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_706965,Establishment of new GMC Saran [Chhapara],Healthcare,"Medical Education, Ministry of Health and Family Welfare",,189.0,189.0,113.4,0.0,0.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_706989,Establishment of new GMC West Garo Hills [Tura],Healthcare,"Medical Education, Ministry of Health and Family Welfare",,189.0,189.0,170.1,0.0,0.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_617404,North Western Railway  - New line between Ramdevra and Pokhran via Bhairav Gufa - Kailash Tekri 13.38 Km PB30/NR/2025-26,Railways,CAOC/NWR NWR mor,,189.0,189.0,57.31,1.73,3.0,1.0,35.7,17.2,0.0,0,15,0,False,
MOSPI_618924,2L PS of Najibabad Kotdwar section from 112.575 to Km. 138.635 of NH 119,Roads & Highways,NHAI,,189.0,99.2,51.17,0.83,56.0,0.0,47.1,59.3,13.4,1,15,0,False,
MOSPI_618057,Construction of Shohratgarh Bypass on NH-730 under EPC mode in the State of Uttar Pradesh,Roads & Highways,MoRTH,,189.0,189.0,31.42,31.42,54.0,2.0,31.4,47.2,19.3,1,15,0,False,
MOSPI_617973,Strengthening and widening of existing 2 lane road to two lane paved shoulder from km 7.750 to 26.542 & km. 32.093 to 45.786 of NH-130 on EPC mode in the state of chhattisgarh.job No. 130-CG-2017-18-348,Roads & Highways,MoRTH,,189.0,189.0,102.56,101.5,97.0,0.0,36.5,106.2,63.1,1,15,0,False,
MOSPI_705694,Provision of Work-site Tampers [WST] Railway Project,Railways,EDTK[MC]/RB,,188.0,188.0,141.91,0.0,100.0,0.0,96.0,128.4,25.0,1,15,0,False,
MOSPI_618415,"Improvement of existing road to 2 laning with Hard Shoulders of Maram-Peren section Package-1B, length- 17.660 km from Design Chainage 22.340 km to 40.000 km on NH-129A in the State of Manipur on EPC mode",Roads & Highways,NHIDCL,,188.0,188.0,0.0,0.0,99.0,-1.0,22.3,67.1,7.6,1,15,0,False,
MOSPI_618440,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-37 Old from Km 490.800 to Km 534.800, under SARDP- NE on EPC Mode in the state of Assam Pkg- IV Structures & Toll Plaza",Roads & Highways,NHIDCL,,187.0,100.22,16.71,16.71,58.0,0.0,117.3,128.4,12.6,1,15,0,False,
MOSPI_618012,"Widening & strengthenlng to 2LPS from km 0,000 to 40.000 Dhaugaon- Podamari section of NH 326 in the State of Odisha under Annual Plan 2021.22.",Roads & Highways,MoRTH,,187.0,187.0,46.39,3.46,60.0,0.0,46.2,53.5,10.8,1,15,0,False,
MOSPI_702682,Dibrugarh Water Supply Infrastructure Project,Water Resources,Ministry of Housing & Urban Affairs,,187.0,187.0,1664.41,186.43,100.0,2.0,85.2,126.7,33.0,1,15,0,False,
MOSPI_619312,Bulk Loading Hub- Kanpur,Petroleum,Bharat Petroleum Corporation Limited [BPCL],,186.0,186.0,104.24,9.03,62.0,2.0,24.1,11.6,0.0,0,15,0,False,
MOSPI_400048,Doubling of lines connecting the loading spurs in Talcher Yard.,Railways,East Coast Railway [ECoR] - II,,186.0,186.0,105.07,1.97,88.0,0.0,27.6,48.1,29.9,1,15,0,False,
MOSPI_617891,"Construction of Two lane with Paved Shoulder for Fatehpur Bypass Design Km 0.000 to Km 7.400 , Mandawa Bypass Design Km 20.925 to Km 27.300 & Jhunjhunu Bypass Design Km 41.625 to Km 54.689 of NH-11 on EPC Mode in the state of Rajasthan .",Roads & Highways,MoRTH,,186.0,186.0,66.7,0.0,100.0,0.0,28.5,53.5,12.6,1,15,0,False,
MOSPI_615914,GHONSA EXPANSION DEEP OC MINE,Coal,Western Coalfields Limited [WCL],,185.0,185.0,15.72,0.0,13.0,0.0,96.3,65.8,0.0,0,15,0,False,
MOSPI_618433,Construction of Balance work of 2-Lane with PS of Joram  Koloriang Road from existing Km122.600 to km138.00 [Design Km108.724 to Km123.714] in Arunachal Pradesh on EPC Mode under SARDP-NE Pkg-7,Roads & Highways,NHIDCL,,185.0,185.0,156.42,156.42,100.0,0.0,61.5,114.9,48.9,1,15,0,False,
MOSPI_618008,"Construction of four-lane elevated viaduct from km.4634 to km.6345 on NH-24A including Retaining wall, service lane, at grade road and improvement of junctions,  on EPC mode",Roads & Highways,MoRTH,,185.0,269.81,175.09,16.29,100.0,0.0,29.9,65.5,15.1,1,15,0,False,
MOSPI_612827,Flyover between Pendurthi-Simhachalam North to avoid surface crossing at Simhachalam 7.135 km PB73/2023-24/NR,Railways,CAO/C/SCoR SCoR mor,,184.0,184.0,25.44,8.19,21.0,5.0,48.6,41.2,0.0,0,15,0,False,
MOSPI_706940,"Mariani-Jorhat, Tinsukia-Dangri and Makum -TirapTrack Electrification Project",Railways,GM/C/ NFR,,184.0,184.0,0.0,0.0,0.0,0.0,68.6,96.1,0.0,0,15,0,False,
MOSPI_618875,4L of Haridwar  Nagina section Design Ch. LME from km 13.829 to km 17.110 & km 26.077 to km 27.508 and Design Ch. RME from km 13.839 to km 17.120 & km 26.078 to km 27.509 of EUP mitigation measures on NH74,Roads & Highways,NHAI,,184.0,142.11,119.67,4.25,70.0,0.0,27.3,57.9,34.1,1,15,0,False,
MOSPI_619185,Rehabilitation and up-gradation and completion of balance work of section from Km 155.00 to Km 181.00 End of Jarwa to Rangat of NH -4 Total length 26 Km to Intermediate Lane/2-lane with hard shoulders in the UT of A&N Islands on EPC basis - Package-III.B Balance work,Roads & Highways,NHIDCL,,184.0,333.12,163.63,163.63,50.0,3.0,91.2,102.6,17.8,1,15,0,False,
MOSPI_618819,Balance work of Panikoili Rimoli Section of new NH-20 from Km 0.00 to Km. 163.000,Roads & Highways,National Highways Authority of India [NHAI],,183.0,200.79,89.36,0.0,99.0,0.0,18.0,72.2,4.0,0,15,0,False,
MOSPI_618049,Up-gradation to 2/4 lane with paved shoulder configuration of NH-652 from Tuljapur Naldurg-Akkalkot road Chainage from Km. 00.000 to km 30.982 in the State of Maharashtra on EPC mode.,Roads & Highways,MoRTH,,183.0,183.0,64.95,0.08,98.0,0.0,27.8,30.1,1.7,0,15,0,False,
MOSPI_612135,Hostel 4 -Earlier Known as Hostel 20,Education,"Indian Institute of Technology, Bombay",,182.0,182.0,158.23,1.72,99.0,1.0,36.0,47.5,3.0,0,15,0,False,
MOSPI_618179,Rehabilitation and Upgradation of Shewali phata to Kalambhir section i.e. Km 0443 to Km 4500 & Nizampur to Chadwel section i.e. Km 13485 to Km 26265 Length16.317 Km excluding 2 Major Bridges with approaches Km 13735 to Km 14095 & Km 19660 to Km 20030 of NH 753B to 2LPS Configuration in the State of Maharashtra on EPC Mode.,Roads & Highways,MoRTH,,182.0,182.0,0.0,0.0,97.0,4.0,23.8,30.4,5.1,0,15,0,False,
MOSPI_617370,Doubling between Jaunpur Jn - Zaffarabad 6.28 km PB73/2023-24/NR,Railways,CAOC/NR NR mor,,181.0,237.38,78.47,12.93,22.0,-5.0,46.1,41.6,0.0,0,15,0,False,
MOSPI_618096,Rehabilitation and Up-gradation to 2 lane road with paved shoulders configuration for the balance work of 13 km length on Helwak-Patan-Karad section Km. 85000 to 133 417 of NH-166E in the state of Maharashtra on EPC mode.,Roads & Highways,MoRTH,,181.0,181.0,60.25,60.25,87.0,0.0,26.1,31.2,8.6,1,15,0,False,
MOSPI_618208,Construction and upgradation of existing road to 2-lane with paved shoulder from existing chainage Km 509.725 to Km 528.000 design chainage Km 490.550 to Km 507.850 of NH-58 new NH-07 Benakuli bend to Mana Village in EPC mode under Chardham Programme in the State of Uttarakhand.,Roads & Highways,MoRTH,,180.0,180.0,0.0,0.0,95.0,0.0,32.5,91.0,0.0,0,15,0,False,
MOSPI_618004,Construction of Bhabhua Bypass from Ch. 10800Design Ch. 10800 to Ch. 19860 Design Ch. 18150 and Chand Bypass from Ch. 38060 Design Ch. 36250 to Ch. 40460 Design Ch. 38650 and widening of existing road to 2 - lane with Paved shoulder from Ch. 40460 Design Ch. 38650 to Ch. 46860 Design Ch. 45050 of NH-219 Total length-16.150 Kmunder EPC mode in the state of Bihar,Roads & Highways,MoRTH,,180.0,180.0,2.37,2.37,2.0,2.0,69.4,54.9,0.0,0,15,0,False,
MOSPI_702854,Solapur Sewerage Management Infrastructure Project,Water Resources,Ministry of Housing & Urban Affairs,,180.0,180.0,1442.29,160.91,91.0,0.0,72.5,114.0,33.0,1,15,0,False,
MOSPI_618045,"Construction of Mihona bypass, Lahar bypass, Daboh bypass & Bhander Bypass total length 20.60 km to 2-lane with paved shoulder from on Mihona-Bhander-MP/UP border section of NH 552E in the State of Madhya Pradesh on EPC mode",Roads & Highways,MoRTH,,179.0,179.0,71.77,0.0,67.0,0.0,32.7,53.5,0.0,0,15,0,False,
MOSPI_618005,Sheohar-Sitamarhi Section km 40.000 to 79.400 km Lot-I,Roads & Highways,MoRTH,,179.0,278.53,0.0,0.0,99.0,0.0,27.0,127.4,87.9,1,15,0,False,
MOSPI_618701,Balance work of 4L of Nauradehi Sanctuary de-scoped stretch of Hiran River to Sindoor River from Km. 66.00 to 130.00  NH-12 New NH-45,Roads & Highways,National Highways Authority of India [NHAI],,178.0,153.15,142.2,0.0,57.0,0.0,30.4,68.3,8.7,1,15,0,False,
MOSPI_618348,Balance work of Widening to 2 Two lane with hard shoulder of Churachandpur to Tuivai section of NH-102B from km 130.000 to km 141.029 Package-4B in the State of Manipur on EPC Mode,Roads & Highways,NHIDCL,,178.0,178.0,97.93,0.0,9.0,2.0,76.7,75.0,0.0,0,15,0,False,
MOSPI_618413,Construction of 2 laning with Hard shoulder of Peren-Dimapur section on NH 129A from Design Km 146.208 to Km 163.592 Length- 17.384 km in the state of Nagaland on EPC mode under NHO-TSP Package-III,Roads & Highways,NHIDCL,,178.0,199.02,111.71,111.71,96.0,0.0,51.8,67.1,14.8,1,15,0,False,
MOSPI_617998,Widening to existing 2 lane with paved Shoulder to 4 Lane with paved shoulder from design Km 153.00 to 168.27 Mala Gate to Karkala of NH -169 on Shimoga - Mangalore section in the state of Karnataka on EPC mode under Annula Plan 2021-22 Job No. NH-169-KNT-2021-22-949,Roads & Highways,MoRTH,,178.0,178.0,115.6,4.19,83.0,0.0,34.5,53.5,21.5,1,15,0,False,
MOSPI_611142,Fairway Development in West Bengal Farakka - Kahelgaon,Water Resources,Inland Waterways Authority of India [IWAI],,177.0,197.0,383.41,200.09,100.0,0.0,66.9,104.4,8.7,1,15,0,False,
MOSPI_709815,4th line - Bhatapara-Hathband 8.8 km PB72/NR/2022-23,Railways,CAOC/SECR SECR mor,,177.0,177.03,21.08,8.78,3.0,-5.0,52.0,47.5,11.0,1,15,0,False,
MOSPI_709816,4th line - Bhilai-Bhilai nagar 8.8 km PB72/NR/2022-23,Railways,CAOC/SECR SECR mor,,177.0,177.34,35.21,2.72,3.0,-5.0,53.0,47.5,0.0,0,15,0,False,
MOSPI_900872,DOUBLING BETWEEN JAUNPUR JN-ZAFFARABAD [6.28 KM],Railways,Northen Railway [NR],,177.0,177.0,41.0,0.0,10.0,0.0,48.9,44.4,23.0,1,15,0,False,
MOSPI_619165,Thanamcherla-Jamandlapally 2LPS,Roads & Highways,National Highways Authority of India [NHAI],,177.0,18.65,8.31,0.0,100.0,0.0,110.6,153.8,41.7,1,15,0,False,
MOSPI_611975,Western Railway Vasai bypass double line between Naigaon  Juchandra 6 km,Railways,PCE/WR,,176.0,176.0,0.0,0.0,0.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_705708,WST Machine Procurement Project,Railways,EDTK[MC]/RB,,176.0,176.0,0.0,0.0,0.0,0.0,36.0,12.0,45.0,1,15,0,False,
MOSPI_702764,24/7 water supply under AMRUT for Davanagere,Water Resources,Ministry of Housing & Urban Affairs,,175.0,175.0,923.02,103.73,65.0,0.0,76.3,117.9,33.0,1,15,0,False,
MOSPI_618034,Construction of 2 lane Barpeta Bypass from Km 77900Baradi to Km 86150 Deurikuchi Length8.25Km on NH-427 in the state of Assam under EPC ModeJob No.427/AS/2022-23/245,Roads & Highways,MoRTH,,174.0,174.0,11.38,3.31,20.0,0.0,40.6,41.6,0.0,0,15,0,False,
MOSPI_618385,Rehabilitation and up-gradation of road from design km 25.250 to km 36.460 Total lengh 11.210 km of Kailashahar-Kurti Bridge section on NH-208A to 2-lane with paved shoulder on EPC basis under NHO Package-III- Balance Work,Roads & Highways,NHIDCL,,174.0,174.0,67.1,67.1,53.0,53.0,72.1,78.6,0.0,0,15,0,False,
MOSPI_618118,Upgradation of two lane paved shoulder from Shahpura existing km. 0.00   Design Ch. 000    to Thanagazi existing Km.37352   Design Ch. 36810    of NH-248A on EPC mode in the State of Rajasthan.,Roads & Highways,MoRTH,,174.0,174.0,63.55,0.0,100.0,0.0,28.8,54.3,12.0,1,15,0,False,
MOSPI_617918,"Widening and Strengthening of existing S/L, I/L, & D/L to 2 Lane with PS from Km 256/455 to 256/503, 256/820 to 256/960, 265/760 to 266/010, 266/010 to 266/800, 270/975 to 271/055, 276/460 to 276/560, 276/560 to 276/700, 276/700 to 277/480, 285/780 to 288/290, 288/290 to 291/050 and construction of 3 Nos. of Bypass from Km 266/800 to 267/300, 270/025 to 270/975, & 284/700 to 285/780 on NH-53 under NHO in Annual Plan 2022-23 for the State of Odisha.",Roads & Highways,MoRTH,,174.0,174.0,6.43,0.0,0.0,0.0,58.0,42.5,0.0,0,15,0,False,
MOSPI_709841,Old Pipe Line Replacement [OPRP] Group-A,Petroleum,Oil and Natural Gas Corporation Limited [ONGC],,173.0,169.84,168.22,0.24,95.0,1.0,48.6,62.5,16.0,1,15,0,False,
MOSPI_618079,Construction of Dharmagarh Bypass on NH-130C including land acquisition in the state of Odisha on EPC Mode under Annual plan 2022-23.,Roads & Highways,MoRTH,,173.0,173.0,0.0,0.0,15.0,0.0,43.3,42.1,0.0,0,15,0,False,
MOSPI_618022,Upgradation  to two lane with paved Shoulder Configuaration from Km. 0/00 to 47/000 of NH 351    Mahuva  to Badhada section    in the State of Gujarat,Roads & Highways,MoRTH,,173.0,219.08,22.63,0.0,77.0,3.0,32.5,45.3,16.3,1,15,0,False,
MOSPI_619028,Augmentation of 1x500 MVA 400/220kV ICT [3rd] at Thrissur VSC HVDC Station in Kerala,Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,173.0,173.0,2.08,0.0,2.0,0.0,24.0,12.8,4.3,0,15,0,False,
MOSPI_618265,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Miranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-III in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan assistance of world Bank on EPC mode.,Roads & Highways,MoRTH,,172.0,169.56,0.13,0.13,92.0,1.0,51.3,76.9,29.1,1,15,0,False,
MOSPI_618122,Widening to 2 lane with paved shoulded of Jareikela Jharkhand/Odisha Border - Dhabaleswar section from 0/0 to 36/0 of NH-320D in the State of Odisha under Annual Plan 2021-22.,Roads & Highways,MoRTH,,172.0,172.0,7.42,7.42,34.0,2.0,54.7,53.8,0.0,0,15,0,False,
MOSPI_617182,Augmentation of Banaskantha [Raghanesda] PS [GIS] [POWERGRID Banaskantha Transco Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,172.0,172.0,61.92,3.44,42.0,3.0,23.9,17.7,0.0,0,15,0,False,
MOSPI_702674,"ESR - 8 nos., distribution system - 216 Km, new house service connections - 38760 nos. upgrading of feeder mains, pumping station etc. - Phase II",Water Resources,Ministry of Housing & Urban Affairs,,172.0,172.0,799.74,89.12,82.0,0.0,73.9,115.4,33.0,1,15,0,False,
MOSPI_701570,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",Shipping,Deendayal Port Trust [DPT],,171.0,211.61,149.5,0.0,92.0,1.0,24.0,59.5,18.0,1,15,0,False,
MOSPI_619321,Balance work of widening to two laning/re-alignment and geometric improvement from Km. 11000 to Km. 114618 with rectification of damaged stretches and provision of protection works in vulnerable location of NH-44 in the State of Mizoram.,Roads & Highways,MoRTH,,171.0,171.0,0.0,0.0,2.0,2.0,31.1,11.2,0.0,0,15,0,False,
